Gewässer,Name allg. gebr.,Kategorie,Badestellenlänge,Kreis Name,Längengrad,Breitengrad,Mögliche Belastungen,Barrierefrei,Wlan,ÖPNV,Baden ohne Aufsicht,Baden m. zeitw. Aufsicht,Eintritt,Liegeplätze ohne Schatten,Liegeplätze mit Schatten,Toiletten,Dusche,Umkleiden,Parken ohne Gebühren,Parken mit Gebühren,Strandkorbverleih,Campingplatz,Spielplatz,Gaststätte,Kiosk,Rudern,Tretboot,Surfen,Segeln,FKK-Strand,Hundestrand,Grillplatz
DESH_PR_0323,"Bredenbeker Teich, Strandbad",See,600,Stormarn,10.19150726246559,53.68229218821478,Cyanobakterien (Blaualgen),Nein,Nein,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0324,"Großensee, Südstrand",See,250,Stormarn,10.34893437248012,53.614222555555,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0325,Baggersee-Wilstedt,See,400,Stormarn,10.03178440648503,53.73815226542086,Cyanobakterien (Blaualgen),Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0330,"Einfelder See, Schanze",See,570,"Neumünster, Stadt",10.00671181047027,54.13879610410011,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Ja
DESH_PR_0331,"Fehmarn, Grüner Brink",Küstengewässer,400,Ostholstein,11.1969476437583,54.51111517408588,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0332,Kiel Holtenau,Küstengewässer,50,"Kiel, Landeshauptstadt",10.15745690657137,54.37285571795521,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0333,"Stadt Norderstedt, Badestelle am Stadtparksee",See,50,Segeberg,10.02524769482262,53.71714707843488,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Nein,Nein,Ja,Ja,Ja,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0334,"Müssener See, Freizeitland",See,60,Herzogtum Lauenburg,10.55953962071216,53.49298403337756,,Nein,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0335,"Gemeinde Krems II/Warderbrück, Badestelle Wardersee",See,25,Segeberg,10.37099300031882,53.98469056119266,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0336,Gemeindebadestelle Breiholz an der Eider,Fließgewässer,80,Rendsburg-Eckernförde,9.531450330356067,54.21632133578615,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0337,"Amrum, Wittdün Oststrand",Küstengewässer,300,Nordfriesland,8.390080664917328,54.62916775922992,,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein
DESH_PR_0343,Campingplatz Groß Wittensee am Wittensee,See,20,Rendsburg-Eckernförde,9.76854832331716,54.40203089590474,Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0344,Ferienpark Falkenburg/Hohenwestedt,See,10,Rendsburg-Eckernförde,9.661196759523632,54.10908984987071,,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0345,"Borgdorfer See, Borgdorf, Schulkoppel",See,20,Rendsburg-Eckernförde,9.883220744344973,54.179165443981,Cyanobakterien (Blaualgen),Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0346,"Gemeindebadestelle ""Am See"" in Klein Wittensee",See,15,Rendsburg-Eckernförde,9.730042516791524,54.38953816750208,Cyanobakterien (Blaualgen) und Zerkarien,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0347,"Einfelder See, Dorfbucht",See,30,"Neumünster, Stadt",9.992515520568896,54.13398694491659,Cyanobakterien (Blaualgen),Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0348,Naturistcamping Flemhuder See,See,20,Rendsburg-Eckernförde,9.96223550665598,54.33903128504038,,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein
DESH_PR_0349,"Schlei, Schleswig, Auf der Freiheit",Küstengewässer,40,Schleswig-Flensburg,9.588478374263024,54.51195046051083,,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0350,St. Peter-Ording Bad,Küstengewässer,400,Nordfriesland,8.58052464641245,54.31394117622649,,Nein,Nein,Nein,Nein,Ja,Ja,Ja,Nein,Ja,Ja,Nein,Nein,Ja,Nein,Nein,Ja,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein
DESH_PR_0351,"Amrum, Süddorf",Küstengewässer,1800,Nordfriesland,8.328646935353223,54.63558450580103,,Ja,Nein,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0352,Kiel Kiellinie,Küstengewässer,35,"Kiel, Landeshauptstadt",10.15311644111302,54.333806817964,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0353,Ratzeburger See; Groß Sarau,See,80,Herzogtum Lauenburg,10.74197349919132,53.77158686378756,,Nein,Nein,Nein,Nein,Ja,Nein,Ja,Ja,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0354,Olpenitz,Küstengewässer,193,Schleswig-Flensburg,10.03605166178276,54.66415614068922,Quallen,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
DESH_PR_0355,Kiel Hasselfelde,Küstengewässer,162,"Kiel, Landeshauptstadt",10.17645366259976,54.34501751319303,Cyanobakterien (Blaualgen) und Quallen,Nein,Nein,Nein,Ja,Nein,Nein,Ja,Nein,Ja,Nein,Nein,Ja,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein,Nein
